,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
716,2177,60,RL,10905,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,0,2327,0.0,0.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,5.0,RFn,2.0,596.0,TA,TA,Y,0,57,0,0,0,0,0,8,2008,WD,Normal,198422.8681
717,2178,60,RL,11690,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,9,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,9.0,Unf,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,0,6,2008,WD,Normal,184482.1131
718,2179,120,RM,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,Attchd,4.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,2,2008,WD,Normal,139214.9522
719,2180,90,RM,10126,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,11,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593.0,LwQ,162.0,83.0,1838.0,GasA,Ex,Y,SBrkr,1838,0,0,1838,2.0,0.0,2,0,2,2,TA,8,Typ,0,Attchd,10.0,Unf,3.0,721.0,TA,TA,Y,160,67,0,0,0,0,0,7,2008,WD,Abnorml,169233.1136
720,2181,20,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1421.0,1445.0,GasA,Ex,Y,SBrkr,1445,0,0,1445,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,4.0,Unf,2.0,470.0,TA,TA,Y,0,35,0,0,0,0,0,6,2008,WD,Normal,180664.1187
721,2182,20,RL,11058,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,0,2,2008,WD,Normal,178818.7426
722,2183,20,RL,9627,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1.0,RFn,2.0,610.0,TA,TA,Y,0,50,0,0,0,0,0,6,2008,WD,Normal,180422.05
723,2184,20,RL,9825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,42,42,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,483.0,1092.0,GasA,TA,Y,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,42.0,Unf,1.0,264.0,TA,TA,Y,259,0,0,0,161,0,0,4,2008,COD,Abnorml,178601.9365
724,2185,85,RL,12102,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,32,32,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,6,Typ,0,BuiltIn,32.0,RFn,2.0,504.0,Fa,TA,Y,224,0,0,0,0,0,0,4,2008,WD,Family,183083.1598
725,2186,20,RL,6500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,32,32,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Missing,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Detchd,17.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,0,5,2008,WD,Normal,173163.1015
726,2187,80,RL,9638,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,31,31,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,541.0,1029.0,GasA,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,31.0,RFn,2.0,542.0,TA,TA,Y,292,0,0,0,0,0,0,11,2008,WD,Normal,185968.1612
727,2188,60,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,32,7,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,GasA,TA,Y,SBrkr,684,714,0,1398,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,32.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,2,2008,WD,Normal,171226.0507
728,2189,20,RL,47007,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,49,12,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,3820,0,0,3820,0.4344543582704187,0.06520247083047358,3,1,5,1,Ex,11,Typ,2,Attchd,49.0,Unf,2.0,624.0,TA,TA,Y,0,372,0,0,0,0,0,7,2008,WD,Normal,281643.9761
729,2190,90,RL,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,53,53,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,N,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,0,0,0,0,0,6,2008,WD,AdjLand,160031.7113
730,2191,90,RL,6845,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,53,53,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,N,FuseF,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,0,0,0,0,0,7,2008,WD,Normal,162775.9798
731,2192,190,RL,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,53,53,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,TA,N,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,Y,112,0,0,0,0,0,0,5,2008,WD,Normal,160735.446
732,2193,50,RL,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,70,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Gd,Y,FuseF,585,468,0,1053,0.0,0.0,1,1,2,1,Ex,5,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,42,0,0,0,0,0,0,1,2008,WD,Family,166646.109
733,2194,50,RL,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,61,15,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,929,208,0,1137,0.0,0.0,1,1,4,1,TA,8,Min1,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,188384.5484
734,2195,20,RL,9520,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,55,55,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,GasA,TA,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,55.0,RFn,1.0,286.0,TA,TA,Y,134,0,0,0,0,0,3000,5,2008,WD,Normal,165830.6973
735,2196,80,RL,7692,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,54,54,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,FuseA,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,Basment,54.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Abnorml,182138.3585
736,2197,30,RL,5142,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,85,0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,GasA,TA,Y,SBrkr,949,343,0,1292,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Detchd,85.0,Unf,1.0,205.0,TA,TA,N,0,0,183,0,0,0,0,6,2008,WD,Normal,171595.39800000002
737,2198,30,RL,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,87,58,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Attchd,87.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,0,4,2008,WD,Normal,160337.0792
738,2199,90,RL,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,78,58,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,679.0,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,Typ,2,Detchd,78.0,Unf,2.0,480.0,TA,TA,Y,248,0,121,0,0,0,0,7,2008,WD,Abnorml,191215.0887
739,2200,70,RL,8969,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,82,58,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,GasA,Ex,Y,SBrkr,672,644,0,1316,1.0,0.0,1,0,2,1,TA,6,Typ,1,Detchd,7.0,Unf,1.0,369.0,TA,TA,P,0,0,0,0,192,0,0,7,2008,WD,Normal,166956.0932
740,2201,50,RL,15564,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,94,13,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,14.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,0,400,1,2008,WD,Normal,186581.8309
741,2202,70,RL,7609,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,83,11,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,0.0,392.0,798.0,GasA,Ex,Y,SBrkr,798,714,0,1512,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Detchd,83.0,Unf,1.0,180.0,TA,TA,P,85,16,41,0,0,0,0,6,2008,WD,Normal,176450.5486
742,2203,70,RL,9650,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3,85,58,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,TA,Y,SBrkr,819,784,0,1603,0.0,0.0,1,0,4,1,TA,7,Typ,1,Attchd,28.0,Unf,2.0,599.0,TA,TA,Y,0,217,0,0,0,0,0,6,2008,WD,Normal,193743.1949
743,2204,50,RL,11700,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,71,13,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,Ex,Y,SBrkr,1265,673,0,1938,0.0,0.0,2,0,4,1,Gd,7,Min2,1,Detchd,71.0,Unf,1.0,240.0,TA,TA,Y,0,40,0,0,0,0,0,7,2008,WD,Normal,198882.5661
744,2205,50,RL,9260,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,70,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,TA,Y,FuseF,932,442,0,1374,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,70.0,Unf,1.0,225.0,TA,TA,Y,64,0,0,0,100,0,0,3,2008,WD,Normal,176385.1022
745,2206,20,RL,7801,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,57,57,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,GasA,Fa,N,FuseA,1091,0,0,1091,0.0,1.0,1,0,2,1,TA,5,Typ,1,Attchd,57.0,Fin,1.0,344.0,TA,TA,Y,66,105,0,0,221,0,0,5,2008,WD,Normal,162447.6393
746,2207,70,RL,9670,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,73,58,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Detchd,73.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,0,6,2008,WD,Alloca,193782.5557
747,2208,50,RL,12392,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,58,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,0,2161,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Attchd,14.0,Fin,2.0,506.0,TA,TA,Y,0,96,0,0,0,0,0,4,2008,WD,Normal,183653.8909
748,2209,20,RL,26073,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,52,52,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,0,1898,0.0,0.0,2,1,3,1,TA,7,Typ,2,Attchd,52.0,Unf,2.0,484.0,TA,TA,Y,0,51,224,0,0,0,0,4,2008,WD,Normal,210578.6235
749,2210,160,RM,1879,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,28,28,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,GasA,TA,Y,SBrkr,516,516,0,1032,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,28.0,Unf,2.0,462.0,TA,TA,Y,213,0,0,0,0,0,0,12,2008,WD,Normal,158527.1641
750,2211,30,RM,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,82,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,40.0,555.0,894.0,GasA,TA,Y,SBrkr,919,0,0,919,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,82.0,Unf,1.0,195.0,TA,TA,P,0,0,116,0,0,0,0,7,2008,WD,Normal,163081.0257
751,2212,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,68,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,Gd,Y,SBrkr,760,330,0,1090,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,68.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,174388.8674
752,2213,50,RM,8155,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,78,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,Y,0,0,96,0,0,0,0,7,2008,WD,Normal,191905.8701
753,2214,80,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,41,41,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,624.0,GasA,Ex,Y,SBrkr,1092,564,0,1656,0.0,0.0,1,1,3,1,TA,7,Mod,1,Attchd,41.0,Unf,1.0,288.0,TA,TA,Y,0,180,0,0,100,0,0,7,2008,WD,Normal,174388.8674
754,2215,30,RM,7392,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,78,13,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,74.0,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,0,0,0,5,2008,WD,Normal,161642.7116
755,2216,50,RM,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,50,50,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,FuseA,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,50.0,Fin,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,0,1,2008,WD,Normal,186939.5072
756,2217,20,Missing,14584,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1,5,56,56,Gable,CompShg,AsbShng,VinylSd,None,0.0,Fa,Po,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,Wall,Po,N,FuseA,733,0,0,733,0.0,0.0,1,0,2,1,Fa,4,Missing,0,Attchd,56.0,Unf,2.0,487.0,Fa,Po,N,0,0,0,0,0,0,0,2,2008,WD,Abnorml,172482.1658
757,2218,70,C (all),5280,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,113,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Missing,Fa,No,Unf,0.0,Unf,0.0,173.0,173.0,GasA,Ex,N,SBrkr,825,536,0,1361,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,113.0,Unf,1.0,185.0,Fa,TA,Y,0,123,0,0,0,0,0,7,2008,WD,Normal,159695.9998
758,2219,50,C (all),5150,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,98,8,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Missing,TA,No,Unf,0.0,Unf,0.0,356.0,356.0,GasA,TA,N,FuseA,671,378,0,1049,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,98.0,Unf,1.0,195.0,Po,Fa,N,0,0,0,0,0,0,0,5,2008,WD,Normal,157230.3697
759,2220,70,C (all),9000,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4,6,88,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,0.0,592.0,592.0,GasA,Ex,Y,SBrkr,432,432,0,864,0.0,0.0,1,1,3,1,Fa,5,Min2,0,Detchd,88.0,Unf,1.0,216.0,Fa,Fa,N,0,30,160,0,0,0,0,6,2008,WD,Normal,179188.0899
760,2221,120,RM,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,1,0,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,Ex,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,1.0,Fin,2.0,525.0,TA,TA,Y,162,53,0,153,0,0,0,8,2008,New,Partial,157972.8212
761,2222,120,RM,3811,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,4,3,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,4.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,0,7,2008,WD,Normal,156804.9514
762,2223,20,RL,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,12,11,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,12.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,0,9,2008,WD,Normal,211491.9725
763,2224,60,RL,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,12,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,910.0,GasA,Ex,Y,SBrkr,910,910,0,1820,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,12.0,Unf,3.0,816.0,TA,TA,Y,318,32,0,0,0,0,0,9,2008,WD,Normal,186537.2462
764,2225,90,RL,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,32,32,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,936,936,0,1872,0.0,0.0,2,2,4,2,TA,8,Typ,0,Attchd,32.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Abnorml,200468.1611
765,2226,20,RL,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,17,17,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,0,1689,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,17.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,0,7,2008,WD,Normal,182241.3404
766,2227,120,RL,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,22,22,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,22.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,0,7,2008,WD,Normal,157342.2259
